"serialno    ID	hypernym	GLOSS	DOMAIN	SynSize									Senses
"3409	1613	ENG20-01991311-v	ENG20-01934453-v	travel past	transport	3	pass%7", overtake%2, overhaul%1, ,,,,,,,,,,,,,,,,,,,,,,,,,
"3410	1577	ENG20-01925329-v	ENG20-01925836-v	rise to one's feet	factotum	5	arise%3", rise%3, uprise%4, get up%1, stand up%1, ,,,,,,,,,,,,,,,,,,,,,,,
"3411	2046	ENG20-02607079-v	ENG20-02576058-v	span an interval of distance"," space or time	factotum	2	cover%3", extend%3, ,,,,,,,,,,,,,,,,,,,,,,,,,
"3412	1394	ENG20-01616879-v	ENG20-01606076-v	prepare for eating by applying heat	gastronomy	5	cook%2", fix%4, ready%1, make%28, prepare%2, ,,,,,,,,,,,,,,,,,,,,,,,
"171	2224	ENG20-03070371-n	ENG20-03163587-n	an emblematic design (especially in heraldry)	art	1	device%5", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"172	3153	ENG20-06635489-n	ENG20-06633766-n	something in an artistic work designed to achieve a particular effect	art	1	device%2", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3413	1268	ENG20-01389124-v	ENG20-01388634-v	breed animals or plants using parents of different races and varieties	botany	5	crossbreed%1", cross%8, hybridize%1, hybridise%1, interbreed%1, ,,,,,,,,,,,,,,,,,,,,,,,
"3414	568	ENG20-00591369-v	null	recapture the past; indulge in memories	factotum	2	remember%3", think back%1, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"3415	1783	ENG20-02217329-v	ENG20-02138940-v	secure and keep for possible future use or application	factotum	4	retain%3", hold%14, keep back%2, hold back%4, ,,,,,,,,,,,,,,,,,,,,,,,,
"3416	445	ENG20-00408018-v	ENG20-00121430-v	make tight or tighter	factotum	2	tighten%1", fasten%4, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"3417	949	ENG20-00988646-v	ENG20-00779329-v	make arrangements for	factotum	2	arrange%2", fix up%2, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"3418	1491	ENG20-01795677-v	ENG20-01782203-v	move toward"," travel toward something or somebody or approach something or somebody	factotum	2	come%1", come up%3, ,,,,,,,,,,,,,,,,,,,,,,,,,
"3419	1673	ENG20-02071636-v	ENG20-02526983-v	give a certain impression or have a certain outward aspect	factotum	3	look%2", appear%1, seem%1, ,,,,,,,,,,,,,,,,,,,,,,,,,
"3420	175	ENG20-00147655-v	ENG20-00121430-v	make bigger or more	factotum	1	increase%2", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3421	178	ENG20-00150804-v	ENG20-00163165-v	become bigger or greater in amount	factotum	1	increase%1", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3422	219	ENG20-00189569-v	ENG20-00250328-v	burn with heat", fire," or radiation	factotum	1	burn%15", ,,,,,,,,,,,,,,,,,,,,,,,,,
"3423	1107	ENG20-01158573-v	ENG20-00121430-v	make fat or plump	factotum	8	fatten%1", fat%1, flesh out%1, fill out%5, plump%3, plump out%2, fatten out%1, fatten up%1, ,,,,,,,,,,,,,,,,,,,,
"3424	1310	ENG20-01445326-v	ENG20-01446799-v	weight down with a load	factotum	4	burden%1", burthen%1, weight%1, weight down%1, ,,,,,,,,,,,,,,,,,,,,,,,,
"3425	403	ENG20-00365423-v	ENG20-00140715-v	undergo combustion	physics	2	burn%3", combust%5, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"3426	1451	ENG20-01740637-v	ENG20-01738090-v	cause emotional anguish or make miserable	psychology	3	pain%2", anguish%2, hurt%3, ,,,,,,,,,,,,,,,,,,,,,,,,,
"3427	1481	ENG20-01775952-v	ENG20-01720480-v	feel strong emotion"," especially anger or passion	psychology	1	burn%6", ,,,,,,,,,,,,,,,,,,,,,,,,,,
"3428	1266	ENG20-01388051-v	ENG20-01252764-v	make love	sexuality	4	copulate%1", mate%1, pair%5, couple%4, ,,,,,,,,,,,,,,,,,,,,,,,,
"3429	919	ENG20-00967710-v	ENG20-02161122-v	make a record of; set down in permanent form	factotum	3	record%1", enter%5, put down%7, ,,,,,,,,,,,,,,,,,,,,,,,,,
"3430	1958	ENG20-02492598-v	null	carry out or practice; as of jobs and professions	factotum	4	practice%3", practise%2, exercise%2, do%6, ,,,,,,,,,,,,,,,,,,,,,,,,
"3431	313	ENG20-00287086-v	ENG20-00121430-v	alter or regulate so as to achieve accuracy or conform to a standard	factotum	3	adjust%1", set%22, correct%7, ,,,,,,,,,,,,,,,,,,,,,,,,,
"3432	1751	ENG20-02172925-v	ENG20-02186811-v	provide	economy	2	put up%5", contribute%4, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"3433	1466	ENG20-01759172-v	ENG20-01710864-v	fill with high spirits; fill with optimism	psychology	5	elate%1", lift up%2, uplift%1, pick up%12, intoxicate%1, ,,,,,,,,,,,,,,,,,,,,,,,
"440	4215	ENG20-12761088-n	ENG20-12694687-n	(computer science) data processing in which the result is completely specified by a rule (especially the processing that results from a single instruction)	computer_science	1	operation%7", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2444	2821	ENG20-05297289-n	ENG20-05296893-n	knowledge and intellectual ability	psychology	2	mind%7", intellect%1, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"3434	1412	ENG20-01665285-v	ENG20-01573613-v	give a performance (of something)	art	1	perform%3", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3435	232	ENG20-00200852-v	ENG20-00121430-v	make worse	factotum	4	worsen%2", aggravate%1, exacerbate%1, exasperate%3, ,,,,,,,,,,,,,,,,,,,,,,,,
"3436	263	ENG20-00233158-v	ENG20-00428838-v	reduce in size; reduce physically	factotum	2	shrink%3", reduce%7, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"3437	264	ENG20-00233791-v	ENG20-00146081-v	wither"," especially with a loss of moisture	factotum	4	shrivel%1", shrivel up%1, shrink%1, wither%1, ,,,,,,,,,,,,,,,,,,,,,,,
"3438	1169	ENG20-01226248-v	ENG20-01293336-v	put a coat on; cover the surface of; furnish with a surface	factotum	2	coat%1", surface%2, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"3439	1199	ENG20-01260520-v	ENG20-01260798-v	remove by or as if by cutting	factotum	3	cut off%3", chop off%1, lop off%1, ,,,,,,,,,,,,,,,,,,,,,,,,,
"3440	1520	ENG20-01834682-v	ENG20-01834247-v	tremble convulsively"," as from fear or excitement	factotum	4	shudder%2", shiver%1, throb%3, thrill%3, ,,,,,,,,,,,,,,,,,,,,,,,
"3441	1838	ENG20-02281584-v	ENG20-02166354-v	confer a trust upon	factotum	5	entrust%1", intrust%1, trust%5, confide%2, commit%4, ,,,,,,,,,,,,,,,,,,,,,,,
"3442	1855	ENG20-02303902-v	ENG20-02296591-v	perform a function	factotum	1	perform%2", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3443	236	ENG20-00206385-v	ENG20-00205023-v	preserve in a can or tin	gastronomy	3	can%1", tin%2, put up%6, ,,,,,,,,,,,,,,,,,,,,,,,,,
"3444	1243	ENG20-01329607-v	ENG20-01520843-v	ruin completely	factotum	2	break%5", bust%1, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"3445	455	ENG20-00422916-v	ENG20-00422006-v	melt", break," or become otherwise unusable	factotum	3	blow out%1", burn out%1, blow%21, ,,,,,,,,,,,,,,,,,,,,,,,
"3446	1148	ENG20-01192555-v	ENG20-01844087-v	poke or thrust abruptly	factotum	5	jab%1", prod%3, stab%3, poke%1, dig%5, ,,,,,,,,,,,,,,,,,,,,,,,
"3447	1203	ENG20-01262432-v	ENG20-00498510-v	to close within bounds"," limit or hold back from movement	factotum	3	restrain%3", confine%6, hold%4, ,,,,,,,,,,,,,,,,,,,,,,,,
"3448	1224	ENG20-01300906-v	ENG20-01257892-v	cause to be firmly attached	factotum	3	fasten%1", fix%2, secure%2, ,,,,,,,,,,,,,,,,,,,,,,,,,
"3449	1617	ENG20-01995535-v	ENG20-01795677-v	move towards	factotum	7	approach%1", near%1, come on%2, go up%3, draw near%1, draw close%2, come near%2, ,,,,,,,,,,,,,,,,,,,,,
"3450	1954	ENG20-02479351-v	ENG20-02480483-v	contribute to the progress or growth of	factotum	5	promote%1", advance%4, boost%3, further%2, encourage%1, ,,,,,,,,,,,,,,,,,,,,,,,
"2172	3705	ENG20-08049514-n	ENG20-08069304-n	the line along which opposing armies face each other	military	3	battlefront%1", front%5, front line%1, ,,,,,,,,,,,,,,,,,,,,,,,,,
"2228	3207	ENG20-06777710-n	ENG20-06191171-n	a message that tells the particulars of an act or occurrence or course of events; presented in writing or drama or cinema or as a radio or television program	null	4	narrative%1", narration%1, story%1, tale%1, ,,,,,,,,,,,,,,,,,,,,,,,,
"3451	1876	ENG20-02350232-v	null	make it possible through a specific action or lack of action for something to happen	factotum	3	let%1", allow%1, permit%2, ,,,,,,,,,,,,,,,,,,,,,,,,,
"3452	1278	ENG20-01398038-v	ENG20-01175818-v	take hold of so as to seize or restrain or stop the motion of	factotum	3	catch%4", grab%1, take hold of%1, ,,,,,,,,,,,,,,,,,,,,,,,,,
"3453	485	ENG20-00463940-v	ENG20-00137090-v	shape by blowing	factotum	1	blow%6", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3454	735	ENG20-00776433-v	ENG20-00771887-v	consent to"," give permission	factotum	4	permit%1", allow%2, let%3, countenance%1, ,,,,,,,,,,,,,,,,,,,,,,,
"3455	1675	ENG20-02074022-v	ENG20-02113837-v	make a sound as if blown	factotum	1	blow%5", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3456	1812	ENG20-02241832-v	ENG20-02136207-v	contribute to some cause	factotum	4	contribute%2", give%25, chip in%1, kick in%2, ,,,,,,,,,,,,,,,,,,,,,,,,
"3457	1080	ENG20-01144232-v	ENG20-01146590-v	provide (usually but not necessarily food)	gastronomy	5	serve%6", serve up%1, dish out%2, dish up%1, dish%1, ,,,,,,,,,,,,,,,,,,,,,,,
"3458	1778	ENG20-02200679-v	ENG20-02201591-v	spend lavishly or wastefully on	null	1	blow%9", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3459	1629	ENG20-02003043-v	ENG20-02000544-v	run or move very quickly or hastily	factotum	6	dart%2", dash%1, scoot%1, scud%1, flash%5, shoot%6, ,,,,,,,,,,,,,,,,,,,,,,
"3460	1392	ENG20-01612040-v	ENG20-01606076-v	make something"," usually for a specific function	factotum	6	shape%2", form%5, work%20, mold%4, mould%3, forge%6, ,,,,,,,,,,,,,,,,,,,,,
"3461	1525	ENG20-01846240-v	ENG20-01778173-v	move in a wavy pattern or with a rising and falling motion	factotum	4	roll%11", undulate%3, flap%1, wave%3, ,,,,,,,,,,,,,,,,,,,,,,,,
"3462	1903	ENG20-02385180-v	ENG20-02577295-v	provide housing for	tourism	3	house%2", put up%7, domiciliate%2, ,,,,,,,,,,,,,,,,,,,,,,,,,
"3463	715	ENG20-00752607-v	ENG20-00351165-v	make a break in	factotum	4	interrupt%1", disrupt%1, break up%5, cut off%1, ,,,,,,,,,,,,,,,,,,,,,,,,
"3464	1136	ENG20-01178666-v	ENG20-01175818-v	succeed in catching or seizing"," especially after a chase	law	3	get%11", catch%5, capture%3, ,,,,,,,,,,,,,,,,,,,,,,,,
"3465	448	ENG20-00411533-v	ENG20-00409939-v	appear or become visible; make a showing	factotum	5	come on%1", come out%1, turn up%1, surface%3, show up%1, ,,,,,,,,,,,,,,,,,,,,,,,
"16	3660	ENG20-07966976-n	ENG20-07523126-n	any organization that provides resources and facilities for a function or event	administration	1	host%6", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"883	2652	ENG20-04681033-n	ENG20-04679683-n	the manner in which something fits	factotum	1	fit%3", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"890	3474	ENG20-07503350-n	ENG20-07493031-n	the people who are present in a room	factotum	1	room%4", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2019	4023	ENG20-09793944-n	ENG20-09023734-n	a person who is confined; especially a prisoner of war	law	2	prisoner%1", captive%1, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"2141	4244	ENG20-12950511-n	ENG20-12944491-n	a metric unit of weight equal to one thousandth of a kilogram	metrology	4	gram%1", gramme%1, gm%1, g%1, ,,,,,,,,,,,,,,,,,,,,,,,,
"2263	3899	ENG20-09190616-n	ENG20-09025575-n	a person who contributes to the fulfillment of a need or furtherance of an effort or purpose	person	4	assistant%1", helper%1, help%4, supporter%3, ,,,,,,,,,,,,,,,,,,,,,,,,
"2264	3908	ENG20-09248688-n	ENG20-09463859-n	a close friend who accompanies his buddies in their activities	person	6	buddy%1", brother%3, chum%1, crony%1, pal%1, sidekick%1, ,,,,,,,,,,,,,,,,,,,,,,
"2265	3561	ENG20-07724356-n	ENG20-07683723-n	the part of the general public interested in a source of information or entertainment	person	1	audience%2", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2266	3947	ENG20-09455308-n	ENG20-09022846-n	a person who comes from a foreign country; someone who does not owe allegiance to your country	person	4	foreigner%1", alien%1, noncitizen%1, outlander%1, ,,,,,,,,,,,,,,,,,,,,,,,,
"2267	3963	ENG20-09530955-n	ENG20-09000461-n	a person who invites guests to a social event (such as a party in his or her own home) and who is responsible for them while they are there	person	1	host%1", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2268	3979	ENG20-09620847-n	ENG20-09017703-n	a youthful male person	person	2	male child%1", boy%1, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"2269	3989	ENG20-09641340-n	ENG20-09191543-n	one of the persons who compose a social group (especially individuals who have joined and participates in a group organization)	person	1	member%1", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2336	2374	ENG20-03600430-n	ENG20-03129572-n	(medicine) something that treats or prevents or alleviates the symptoms of disease	pharmacy	4	medicine%2", medication%1, medicament%1, medicinal drug%1, ,,,,,,,,,,,,,,,,,,,,,,,,
"2373	4413	ENG20-13245172-n	ENG20-13234241-n	the state of being pregnant; the period from conception to birth when a woman carries a developing fetus in her uterus	physiology	3	pregnancy%1", gestation%2, maternity%1, ,,,,,,,,,,,,,,,,,,,,,,,,,
"2382	2228	ENG20-03102095-n	ENG20-03814525-n	a small replica of a person; used as a toy	play	2	doll%1", dolly%3, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"2511	3185	ENG20-06746815-n	ENG20-06743117-n	reverent petition to a deity	religion	3	prayer%2", petition%2, orison%1, ,,,,,,,,,,,,,,,,,,,,,,,,,
"2557	3462	ENG20-07488154-n	ENG20-07470450-n	group of people related by blood or marriage	sociology	6	kin%2", kin group%1, kinship group%1, kindred%1, clan%1, tribe%4, ,,,,,,,,,,,,,,,,,,,,,,
"2595	443	ENG20-00407449-n	ENG20-00405043-n	an active diversion requiring physical exertion and competition	sport	2	sport%1", athletics%1, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"2596	3545	ENG20-07711285-n	ENG20-07692741-n	a cooperative unit	sport	2	team%1", squad%2, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"2656	4610	ENG20-14283636-n	ENG20-14257468-n	the period between birth and the present time	time_period	1	life%6", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2657	4611	ENG20-14283784-n	ENG20-14257468-n	the period from the present until death	time_period	1	life%9", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2658	4629	ENG20-14307923-n	ENG20-14257468-n	the time after sunset and before sunrise while it is dark outside	time_period	3	night%1", nighttime%1, dark%4, ,,,,,,,,,,,,,,,,,,,,,,,,,
"2732	97	ENG20-00055949-n	ENG20-00037919-n	the act of sending off something	transport	3	dispatch%2", despatch%4, shipment%2, ,,,,,,,,,,,,,,,,,,,,,,,,,
"3466	1559	ENG20-01893524-v	ENG20-01796771-v	transport commercially	commerce	3	transport%4", send%4, ship%1, ,,,,,,,,,,,,,,,,,,,,,,,,,
"3467	1729	ENG20-02143689-v	ENG20-02147191-v	obtain by purchase; acquire by means of a financial transaction	commerce	2	buy%1", purchase%1, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"3468	1103	ENG20-01156300-v	ENG20-02201591-v	be able to spare or give up	economy	1	afford%1", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3469	1781	ENG20-02205511-v	ENG20-02201591-v	make an investment	exchange	4	invest%1", put%5, commit%5, place%13, ,,,,,,,,,,,,,,,,,,,,,,,,
"3470	1364	ENG20-01557489-v	null	support or hold in a certain manner	factotum	3	hold%18", carry%6, bear%12, ,,,,,,,,,,,,,,,,,,,,,,,,,
"3471	1738	ENG20-02156874-v	null	cause to change ownership	factotum	1	transfer%5", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3472	1059	ENG20-01122820-v	null	use up"," consume fully	factotum	2	use%4", expend%1, ,,,,,,,,,,,,,,,,,,,,,,,,,
"3473	1978	ENG20-02536315-v	null	have life"," be alive	factotum	2	be%11", live%5, ,,,,,,,,,,,,,,,,,,,,,,,,,
"3474	1745	ENG20-02166354-v	ENG20-02156874-v	place into the hands or custody of	factotum	6	pass%5", hand%1, reach%8, pass on%1, turn over%1, give%17, ,,,,,,,,,,,,,,,,,,,,,,
"3475	1337	ENG20-01498249-v	ENG20-02146575-v	accept	factotum	2	take in%12", take up%10, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"3476	275	ENG20-00243643-v	ENG20-00223119-v	grow", progress, unfold, or evolve through a process of evolution, natural growth, differentiation," or a conducive environment	factotum	1	develop%10", ,,,,,,,,,,,,,,,,,,,,,
"3477	107	ENG20-00062014-v	ENG20-00198579-v	provide physical relief"," as from pain	factotum	4	relieve%1", alleviate%1, palliate%2, assuage%3, ,,,,,,,,,,,,,,,,,,,,,,,
"3478	1681	ENG20-02081294-v	ENG20-02075197-v	make visible	factotum	4	uncover%1", bring out%1, unveil%2, reveal%1, ,,,,,,,,,,,,,,,,,,,,,,,,
"3479	457	ENG20-00425643-v	ENG20-00218994-v	move faster	factotum	4	accelerate%1", speed up%1, speed%2, quicken%1, ,,,,,,,,,,,,,,,,,,,,,,,,
"3480	483	ENG20-00460710-v	ENG20-00198579-v	improve or perfect by pruning or polishing	factotum	4	polish%2", refine%1, fine-tune%1, down%6, ,,,,,,,,,,,,,,,,,,,,,,,,
"3481	935	ENG20-00978355-v	ENG20-00977478-v	to declare or affirm solemnly and formally as true	factotum	7	affirm%2", verify%4, assert%2, avow%1, aver%2, swan%1, swear%2, ,,,,,,,,,,,,,,,,,,,,,
"3482	979	ENG20-01018367-v	ENG20-00910961-v	talk in a noisy", excited," or declamatory manner	factotum	6	rant%1", mouth off%1, jabber%1, spout%2, rabbit on%1, rave%2, ,,,,,,,,,,,,,,,,,,,,
"3483	1255	ENG20-01350889-v	ENG20-00450719-v	flatten or spread with a roller	factotum	2	roll out%1", roll%4, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"3484	1393	ENG20-01615496-v	ENG20-01612040-v	form by pouring (e.g."," wax or hot metal) into a cast or mold	factotum	3	cast%7", mold%3, mould%2, ,,,,,,,,,,,,,,,,,,,,,,,,
"3485	1602	ENG20-01971038-v	ENG20-01972202-v	move away from each other	factotum	4	disperse%3", dissipate%2, scatter%2, spread out%6, ,,,,,,,,,,,,,,,,,,,,,,,,
"3486	240	ENG20-00209719-v	ENG20-01171349-v	cover with liquid"," usually water	factotum	1	flood%2", ,,,,,,,,,,,,,,,,,,,,,,,,,,
"3487	1283	ENG20-01405586-v	ENG20-01796771-v	move or swing back and forth	factotum	3	brandish%1", flourish%3, wave%2, ,,,,,,,,,,,,,,,,,,,,,,,,,
"3488	1746	ENG20-02167764-v	ENG20-01796771-v	move from one place to another	factotum	1	transfer%3", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3489	194	ENG20-00163320-v	ENG20-00106479-v	make less severe or harsh or extreme	factotum	1	modify%1", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3490	242	ENG20-00211006-v	ENG20-00121430-v	remove the moisture from and make dry	factotum	2	dry%1", dry out%3, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"3491	243	ENG20-00211934-v	ENG20-00106479-v	become dry or drier	factotum	2	dry%2", dry out%1, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"3492	620	ENG20-00651566-v	ENG20-00647983-v	judge to be right or commendable; think well of	factotum	1	approve%2", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3493	758	ENG20-00809453-v	ENG20-00955766-v	represent falsely	factotum	2	misrepresent%1", belie%2, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"3494	873	ENG20-00920928-v	ENG20-00804489-v	let something be known	factotum	1	tell%2", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3495	898	ENG20-00942140-v	ENG20-00920928-v	foreshadow or presage	factotum	5	announce%4", annunciate%1, harbinger%1, foretell%1, herald%1, ,,,,,,,,,,,,,,,,,,,,,,,
"3496	899	ENG20-00942334-v	ENG20-00804489-v	make known; make an announcement	factotum	2	announce%1", denote%3, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"3497	1302	ENG20-01428171-v	ENG20-00727992-v	ask to enter	factotum	2	invite%6", ask in%1, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"3498	1419	ENG20-01680326-v	ENG20-00910961-v	produce tones with the voice	factotum	1	sing%2", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3499	1752	ENG20-02173228-v	ENG20-02147191-v	come into possession of	factotum	1	obtain%1", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3500	1754	ENG20-02175411-v	ENG20-02175275-v	seek to employ	factotum	1	recruit%2", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3501	1801	ENG20-02229113-v	ENG20-02147191-v	have", give," or receive a share of	factotum	3	partake%2", share%3, partake in%2, ,,,,,,,,,,,,,,,,,,,,,,,
"3502	1864	ENG20-02313251-v	ENG20-00727992-v	invite someone to one's house	factotum	3	invite%2", ask over%1, ask round%1, ,,,,,,,,,,,,,,,,,,,,,,,,,
"3503	1865	ENG20-02313487-v	ENG20-02305904-v	have as a guest	factotum	2	invite%5", pay for%1, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"3504	2000	ENG20-02562549-v	ENG20-02563384-v	interrupt temporarily an activity before continuing	factotum	2	hesitate%2", pause%1, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"3505	2057	ENG20-02618724-v	ENG20-02578124-v	accord or comport with	factotum	3	befit%1", suit%3, beseem%1, ,,,,,,,,,,,,,,,,,,,,,,,,,
"3506	1111	ENG20-01159672-v	null	choose no to consume	gastronomy	3	abstain%2", refrain%2, desist%1, ,,,,,,,,,,,,,,,,,,,,,,,,,
"3507	1325	ENG20-01468558-v	ENG20-01796771-v	keep engaged	industry	4	engage%10", mesh%1, lock%2, operate%6, ,,,,,,,,,,,,,,,,,,,,,,,,
"3508	1911	ENG20-02408144-v	ENG20-01284688-v	kill intentionally and with premeditation	military	7	murder%1", slay%1, hit%15, dispatch%3, bump off%1, polish off%2, remove%7, ,,,,,,,,,,,,,,,,,,,,,
"3509	1440	ENG20-01720480-v	null	undergo an emotional sensation	psychology	2	feel%1", experience%4, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"3510	40	ENG20-00025848-v	ENG20-00140715-v	become less tense", rest," or take one's ease	psychology	6	relax%1", loosen up%4, unbend%5, unwind%3, decompress%3, slow down%5, ,,,,,,,,,,,,,,,,,,,,
"3511	130	ENG20-00081427-v	ENG20-00076458-v	perform surgery on	surgery	2	operate on%1", operate%7, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"3512	1416	ENG20-01674614-v	ENG20-01670298-v	assume or act the character of	theatre	2	impersonate%1", portray%3, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"2628	2967	ENG20-05584351-n	ENG20-00521369-n	an actor's portrayal of someone in a play	theatre	5	character%4", role%2, theatrical role%1, part%8, persona%1, ,,,,,,,,,,,,,,,,,,,,,,,
"3513	247	ENG20-00218994-v	ENG20-00150804-v	become more intense	factotum	2	intensify%3", deepen%2, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"3514	1758	ENG20-02183081-v	ENG20-02147191-v	get or find back; recover the use of	factotum	4	recover%1", retrieve%1, find%14, regain%1, ,,,,,,,,,,,,,,,,,,,,,,,,
"3515	961	ENG20-01000250-v	ENG20-00932970-v	deal with verbally or in some form of artistic expression	factotum	6	cover%5", treat%4, handle%3, plow%2, deal%1, address%8, ,,,,,,,,,,,,,,,,,,,,,,
"3516	1387	ENG20-01603709-v	ENG20-00337587-v	get off the ground	factotum	4	start%6", start up%2, embark on%1, commence%3, ,,,,,,,,,,,,,,,,,,,,,,,,
"3517	1959	ENG20-02494212-v	ENG20-02439188-v	treat with excessive indulgence	factotum	9	pamper%1", featherbed%1, cosset%1, cocker%1, baby%1, coddle%1, mollycoddle%1, spoil%4, indulge%4, ,,,,,,,,,,,,,,,,,,,
"3518	133	ENG20-00085000-v	ENG20-00196646-v	get sick	medicine	2	sicken%2", come down%4, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"2445	2867	ENG20-05371137-n	ENG20-00020729-n	(psychology) the performance of some composite cognitive activity; an operation that affects mental contents	psychology	5	process%3", cognitive process%1, mental process%1, operation%10, cognitive operation%1, ,,,,,,,,,,,,,,,,,,,,,,,
"3519	1488	ENG20-01789516-v	null	make a trip for pleasure	factotum	3	travel%3", trip%3, jaunt%1, ,,,,,,,,,,,,,,,,,,,,,,,,,
"3520	1637	ENG20-02016325-v	ENG20-01951556-v	flee; take to one's heels; cut and run	factotum	12	run%2", scarper%1, turn tail%1, lam%1, run away%1, hightail it%1, bunk%3, head for the hills%1, take to the woods%1, escape%7, fly the coop%1, break away%5, ,,,,,,,,,,,,,,,,
"3521	1156	ENG20-01205035-v	ENG20-01305587-v	close violently	factotum	2	slam%1", bang%3, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"3522	1165	ENG20-01218320-v	ENG20-01612040-v	form metals with a swage	factotum	2	swage%1", upset%5, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"3523	1496	ENG20-01812522-v	ENG20-01796771-v	cause to move by turning over or in a circular manner of as if on an axis	null	2	roll%14", revolve%3, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"3524	1449	ENG20-01738090-v	ENG20-01708538-v	cause to lose one's composure	psychology	5	upset%2", discompose%1, untune%1, disconcert%2, discomfit%1, ,,,,,,,,,,,,,,,,,,,,,,,
"3525	1359	ENG20-01539039-v	ENG20-00494390-v	make a mark or lines on a surface	drawing	5	trace%2", draw%3, line%3, describe%4, delineate%4, ,,,,,,,,,,,,,,,,,,,,,,,
"3526	1273	ENG20-01394266-v	ENG20-01796771-v	send from one person or place to another	telecommunication	6	transmit%4", transfer%7, transport%5, channel%3, channelize%3, channelise%3, ,,,,,,,,,,,,,,,,,,,,,,
"902	3268	ENG20-06897906-n	ENG20-06900919-n	a wave that lifts the surface of the water or ground	factotum	2	lift%4", rise%7, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"903	540	ENG20-00546605-n	ENG20-00389883-n	activity directed toward making or doing something	factotum	1	work%1", ,,,,,,,,,,,,,,,,,,,,,,,,,,,
"904	1024	ENG20-01068917-n	ENG20-01059781-n	the act of managing something	factotum	2	management%1", direction%5, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"905	2574	ENG20-04421190-n	ENG20-03856368-n	a product produced or accomplished through the effort or activity or agency of a person or thing	factotum	2	work%2", piece of work%1, ,,,,,,,,,,,,,,,,,,,,,,,,,,
"906	3202	ENG20-06768059-n	ENG20-06765728-n	a complaint uttered in a low and indistinct tone	factotum	6	grumble%2", grumbling%2, murmur%4, murmuring%2, mutter%2, muttering%2, ,,,,,,,,,,,,,,,,,,,,,,
